2025-08-27 11:31:49,2.14
2025-08-27 11:31:50,2.37
2025-08-27 11:31:51,2.56
2025-08-27 11:31:52,2.67
2025-08-27 11:31:53,2.78
2025-08-27 11:31:54,2.97
2025-08-27 11:31:55,3.27
2025-08-27 11:31:56,3.57
2025-08-27 11:31:57,3.71
2025-08-27 11:31:58,3.91
2025-08-27 11:31:59,4.05
2025-08-27 11:32:00,4.19
2025-08-27 11:32:01,3.91
2025-08-27 11:32:02,3.67
2025-08-27 11:32:03,3.5
2025-08-27 11:32:04,3.37
2025-08-27 11:32:05,3.33
2025-08-27 11:32:06,3.23
2025-08-27 11:32:07,3.08
2025-08-27 11:32:08,3.03
2025-08-27 11:32:09,2.97
2025-08-27 11:32:10,2.94
2025-08-27 11:32:11,2.92
2025-08-27 11:32:12,2.9
2025-08-27 11:32:13,2.85
2025-08-27 11:32:14,2.82
2025-08-27 11:32:15,3.02
2025-08-27 11:32:16,3.25
2025-08-27 11:32:17,3.45
2025-08-27 11:32:18,3.64
2025-08-27 11:32:19,3.67
2025-08-27 11:32:20,3.72
2025-08-27 11:32:21,3.75
2025-08-27 11:32:22,3.57
2025-08-27 11:32:23,3.38
2025-08-27 11:32:24,3.25
2025-08-27 11:32:25,3.17
2025-08-27 11:32:26,3.02
2025-08-27 11:32:28,2.96
2025-08-27 11:32:29,2.91
2025-08-27 11:32:30,2.9
2025-08-27 11:32:31,2.95
2025-08-27 11:32:32,2.96
2025-08-27 11:32:33,2.98
2025-08-27 11:32:34,2.99
2025-08-27 11:32:35,3.04
2025-08-27 11:32:36,3.19
2025-08-27 11:32:37,3.22
2025-08-27 11:32:38,3.3
2025-08-27 11:32:39,3.38
2025-08-27 11:32:40,3.41
2025-08-27 11:32:41,3.42
2025-08-27 11:32:42,3.43
2025-08-27 11:32:43,3.37
2025-08-27 11:32:44,3.47
2025-08-27 11:32:45,3.49
2025-08-27 11:32:46,3.49
2025-08-27 11:32:47,3.17
2025-08-27 11:32:48,2.92
2025-08-27 11:32:49,2.76
2025-08-27 11:32:50,2.8
2025-08-27 11:32:51,2.78
2025-08-27 11:32:52,2.61
2025-08-27 11:32:53,2.53
2025-08-27 11:32:54,2.41
2025-08-27 11:32:55,2.3
2025-08-27 11:32:56,2.23
2025-08-27 11:32:57,2.17
2025-08-27 11:32:58,2.18
2025-08-27 11:32:59,2.22
2025-08-27 11:33:00,2.27
2025-08-27 11:33:01,2.26
2025-08-27 11:33:02,2.25
2025-08-27 11:33:03,2.09
2025-08-27 11:33:04,1.91
2025-08-27 11:33:05,1.76
2025-08-27 11:33:06,1.7
2025-08-27 11:33:07,1.82
2025-08-27 11:33:08,1.92
2025-08-27 11:33:09,1.98
2025-08-27 11:33:10,2.02
2025-08-27 11:33:11,2.07
2025-08-27 11:33:12,2.11
2025-08-27 11:33:13,2.16
2025-08-27 11:33:14,2.18
2025-08-27 11:33:15,2.24
2025-08-27 11:33:16,2.57
2025-08-27 11:33:17,2.81
2025-08-27 11:33:18,2.95
2025-08-27 11:33:19,3.13
2025-08-27 11:33:20,3.23
2025-08-27 11:33:21,3.39
2025-08-27 11:33:22,3.45
2025-08-27 11:33:23,3.53
2025-08-27 11:33:24,3.61
2025-08-27 11:33:25,3.21
2025-08-27 11:33:26,3.02
2025-08-27 11:33:27,2.6
2025-08-27 11:33:28,2.45
2025-08-27 11:33:29,2.42
2025-08-27 11:33:30,2.26
2025-08-27 11:33:31,2.25
2025-08-27 11:33:32,2.18
2025-08-27 11:33:33,2.13
2025-08-27 11:33:34,2.15
2025-08-27 11:33:35,2.1
2025-08-27 11:33:36,2.08
2025-08-27 11:33:37,2.03
2025-08-27 11:33:38,2.07
2025-08-27 11:33:39,2.06
2025-08-27 11:33:40,2.05
2025-08-27 11:33:41,2.07
2025-08-27 11:33:42,2.11
2025-08-27 11:33:43,2.1
2025-08-27 11:33:44,2.1
2025-08-27 11:33:45,2.1
2025-08-27 11:33:46,2.09
2025-08-27 11:33:47,2.0
2025-08-27 11:33:48,2.0
2025-08-27 11:33:49,2.0
2025-08-27 11:33:50,1.95
2025-08-27 11:33:51,2.0
2025-08-27 11:33:52,2.02
2025-08-27 11:33:53,1.97
2025-08-27 11:33:54,2.0
2025-08-27 11:33:55,2.04
2025-08-27 11:33:56,2.11
2025-08-27 11:33:57,2.11
2025-08-27 11:33:58,2.14
2025-08-27 11:33:59,2.12
2025-08-27 11:34:00,2.13
2025-08-27 11:34:01,2.07
2025-08-27 11:34:02,2.03
2025-08-27 11:34:03,2.06
2025-08-27 11:34:04,2.06
2025-08-27 11:34:05,2.07
2025-08-27 11:34:06,2.04
2025-08-27 11:34:07,2.07
2025-08-27 11:34:08,2.31
2025-08-27 11:34:09,2.36
2025-08-27 11:34:10,2.43
2025-08-27 11:34:11,2.49
2025-08-27 11:34:12,2.46
2025-08-27 11:34:13,2.45
2025-08-27 11:34:14,2.5
2025-08-27 11:34:15,2.52
2025-08-27 11:34:16,2.47
2025-08-27 11:34:17,2.58
2025-08-27 11:34:18,2.54
2025-08-27 11:34:19,2.5
2025-08-27 11:34:20,2.5
2025-08-27 11:34:21,2.48
2025-08-27 11:34:22,2.43
2025-08-27 11:34:23,2.49
2025-08-27 11:34:24,2.48
2025-08-27 11:34:25,2.46
2025-08-27 11:34:26,2.51
2025-08-27 11:34:27,2.47
2025-08-27 11:34:28,2.51
2025-08-27 11:34:29,2.48
2025-08-27 11:34:30,2.49
2025-08-27 11:34:31,2.47
2025-08-27 11:34:32,2.38
2025-08-27 11:34:33,2.38
2025-08-27 11:34:34,2.37
2025-08-27 11:34:35,2.42
2025-08-27 11:34:36,2.46
2025-08-27 11:34:37,2.45
2025-08-27 11:34:38,2.41
2025-08-27 11:34:39,2.44
2025-08-27 11:34:40,2.46
2025-08-27 11:34:41,2.48
2025-08-27 11:34:42,2.63
2025-08-27 11:34:43,2.56
2025-08-27 11:34:44,2.06
2025-08-27 11:34:45,1.71
2025-08-27 11:34:46,1.46
2025-08-27 11:34:47,1.27
2025-08-27 11:34:48,1.12
2025-08-27 11:34:49,1.0
2025-08-27 11:34:50,0.87
2025-08-27 11:34:51,0.75
2025-08-27 11:34:52,0.71
2025-08-27 11:34:53,0.79
2025-08-27 11:34:54,0.82
2025-08-27 11:34:55,0.82
2025-08-27 11:34:56,0.81
2025-08-27 11:34:57,0.81
2025-08-27 11:34:58,0.79
2025-08-27 11:34:59,0.75
2025-08-27 11:35:00,0.78
2025-08-27 11:35:01,0.8
2025-08-27 11:35:02,0.84
2025-08-27 11:35:03,0.79
2025-08-27 11:35:04,0.75
2025-08-27 11:35:05,0.74
2025-08-27 11:35:06,0.98
2025-08-27 11:35:07,1.16
2025-08-27 11:35:08,1.37
2025-08-27 11:35:09,1.57
2025-08-27 11:35:10,1.7
2025-08-27 11:35:11,1.84
2025-08-27 11:35:12,1.8
2025-08-27 11:35:13,1.93
2025-08-27 11:35:14,1.92
2025-08-27 11:35:15,1.87
2025-08-27 11:35:16,1.88
2025-08-27 11:35:17,1.88
2025-08-27 11:35:18,1.89
2025-08-27 11:35:19,1.93
2025-08-27 11:35:20,1.98
2025-08-27 11:35:21,1.89
2025-08-27 11:35:22,1.99
2025-08-27 11:35:23,2.0
2025-08-27 11:35:24,1.93
2025-08-27 11:35:25,2.02
2025-08-27 11:35:26,1.99
2025-08-27 11:35:27,1.95
2025-08-27 11:35:28,1.9
2025-08-27 11:35:29,1.9
2025-08-27 11:35:30,1.92
2025-08-27 11:35:31,2.19
2025-08-27 11:35:32,2.39
2025-08-27 11:35:33,2.63
2025-08-27 11:35:34,2.76
2025-08-27 11:35:35,2.9
2025-08-27 11:35:36,2.96
2025-08-27 11:35:37,3.1
2025-08-27 11:35:38,3.19
2025-08-27 11:35:39,3.22
2025-08-27 11:35:40,3.21
2025-08-27 11:35:41,3.14
2025-08-27 11:35:42,3.25
2025-08-27 11:35:43,3.27
2025-08-27 11:35:44,3.29
2025-08-27 11:35:45,3.31
2025-08-27 11:35:46,3.34
2025-08-27 11:35:47,3.29
2025-08-27 11:35:48,3.07
2025-08-27 11:35:49,2.89
2025-08-27 11:35:50,2.79
2025-08-27 11:35:51,2.66
2025-08-27 11:35:52,2.6
2025-08-27 11:35:53,2.46
2025-08-27 11:35:54,2.43
2025-08-27 11:35:55,2.35
2025-08-27 11:35:56,2.36
2025-08-27 11:35:57,2.31
2025-08-27 11:35:58,2.29
2025-08-27 11:35:59,2.21
2025-08-27 11:36:00,2.25
2025-08-27 11:36:01,2.27
2025-08-27 11:36:02,2.52
2025-08-27 11:36:03,2.69
2025-08-27 11:36:04,2.83
2025-08-27 11:36:05,2.93
2025-08-27 11:36:06,2.96
2025-08-27 11:36:07,3.0
2025-08-27 11:36:08,2.77
2025-08-27 11:36:09,2.49
2025-08-27 11:36:10,2.33
2025-08-27 11:36:11,1.83
2025-08-27 11:36:12,1.52
2025-08-27 11:36:13,1.3
2025-08-27 11:36:14,1.04
2025-08-27 11:36:15,0.9
2025-08-27 11:36:16,0.76
2025-08-27 11:36:17,0.63
2025-08-27 11:36:18,0.56
2025-08-27 11:36:19,0.37
2025-08-27 11:36:20,0.24
2025-08-27 11:36:21,0.17
2025-08-27 11:36:22,0.28
2025-08-27 11:36:23,0.24
2025-08-27 11:36:24,0.23
2025-08-27 11:36:25,0.18
2025-08-27 11:36:26,0.16
2025-08-27 11:36:27,0.13
2025-08-27 11:36:28,0.05
2025-08-27 11:36:29,0.06
2025-08-27 11:36:30,0.08
2025-08-27 11:36:31,0.91
2025-08-27 11:36:32,1.63
2025-08-27 11:36:33,2.2
2025-08-27 11:36:34,2.7
2025-08-27 11:36:35,3.05
2025-08-27 11:36:36,3.33
2025-08-27 11:36:37,3.51
2025-08-27 11:36:38,3.71
2025-08-27 11:36:39,3.84
2025-08-27 11:36:40,3.93
2025-08-27 11:36:41,4.03
2025-08-27 11:36:42,4.23
2025-08-27 11:36:43,4.27
2025-08-27 11:36:44,4.28
2025-08-27 11:36:45,4.18
2025-08-27 11:36:46,4.21
2025-08-27 11:36:47,4.22
2025-08-27 11:36:48,4.25
2025-08-27 11:36:49,4.25
2025-08-27 11:36:50,4.27
2025-08-27 11:36:51,4.3
2025-08-27 11:36:53,4.31
2025-08-27 11:36:54,4.3
2025-08-27 11:36:55,4.29
2025-08-27 11:36:56,4.28
2025-08-27 11:36:57,4.25
2025-08-27 11:36:58,4.22
2025-08-27 11:36:59,4.19
2025-08-27 11:37:00,4.22
2025-08-27 11:37:01,4.31
2025-08-27 11:37:02,4.33
2025-08-27 11:37:03,4.32
2025-08-27 11:37:04,4.35
2025-08-27 11:37:05,4.39
2025-08-27 11:37:06,4.39
2025-08-27 11:37:07,4.38
2025-08-27 11:37:08,4.41
2025-08-27 11:37:09,4.35
2025-08-27 11:37:10,4.34
2025-08-27 11:37:11,4.35
2025-08-27 11:37:12,3.75
2025-08-27 11:37:13,3.34
2025-08-27 11:37:14,2.97
2025-08-27 11:37:15,2.61
2025-08-27 11:37:16,2.31
2025-08-27 11:37:17,2.11
2025-08-27 11:37:18,1.96
2025-08-27 11:37:19,1.83
2025-08-27 11:37:20,2.47
2025-08-27 11:37:21,2.9
2025-08-27 11:37:22,3.23
2025-08-27 11:37:23,3.54
2025-08-27 11:37:24,3.81
2025-08-27 11:37:25,4.01
2025-08-27 11:37:26,4.15
2025-08-27 11:37:27,4.23
2025-08-27 11:37:28,4.48
2025-08-27 11:37:29,4.54
2025-08-27 11:37:30,4.53
2025-08-27 11:37:31,4.56
2025-08-27 11:37:32,4.6
2025-08-27 11:37:33,4.62
2025-08-27 11:37:34,4.72
2025-08-27 11:37:35,4.62
2025-08-27 11:37:36,4.56
2025-08-27 11:37:37,4.64
2025-08-27 11:37:38,4.57
2025-08-27 11:37:39,4.53
2025-08-27 11:37:40,3.38
2025-08-27 11:37:41,2.64
2025-08-27 11:37:42,2.31
2025-08-27 11:37:43,2.01
2025-08-27 11:37:44,1.85
2025-08-27 11:37:45,1.67
2025-08-27 11:37:46,1.59
2025-08-27 11:37:47,1.5
2025-08-27 11:37:48,1.41
2025-08-27 11:37:49,1.29
2025-08-27 11:37:50,1.27
2025-08-27 11:37:51,1.19
2025-08-27 11:37:52,1.83
2025-08-27 11:37:53,2.36
2025-08-27 11:37:54,2.72
2025-08-27 11:37:55,3.04
2025-08-27 11:37:56,3.35
2025-08-27 11:37:57,3.59
2025-08-27 11:37:58,3.73
2025-08-27 11:37:59,3.86
2025-08-27 11:38:00,3.98
2025-08-27 11:38:01,4.07
2025-08-27 11:38:02,4.13
2025-08-27 11:38:03,4.15
2025-08-27 11:38:04,4.2
2025-08-27 11:38:05,4.2
2025-08-27 11:38:06,4.21
2025-08-27 11:38:07,4.22
2025-08-27 11:38:08,4.2
2025-08-27 11:38:09,4.15
2025-08-27 11:38:10,4.22
2025-08-27 11:38:11,4.2
2025-08-27 11:38:12,4.17
2025-08-27 11:38:13,4.24
2025-08-27 11:38:14,4.26
2025-08-27 11:38:15,4.34
2025-08-27 11:38:16,4.4
2025-08-27 11:38:17,4.35
2025-08-27 11:38:18,4.34
2025-08-27 11:38:19,4.34
2025-08-27 11:38:20,4.33
2025-08-27 11:38:21,4.34
2025-08-27 11:38:22,4.36
2025-08-27 11:38:23,4.35
2025-08-27 11:38:24,4.37
2025-08-27 11:38:25,4.34
2025-08-27 11:38:26,4.31
2025-08-27 11:38:27,3.82
2025-08-27 11:38:28,3.45
2025-08-27 11:38:29,3.1
2025-08-27 11:38:30,2.85
2025-08-27 11:38:31,2.66
2025-08-27 11:38:32,2.47
2025-08-27 11:38:33,2.49
2025-08-27 11:38:34,2.47
2025-08-27 11:38:35,2.49
2025-08-27 11:38:36,2.42
2025-08-27 11:38:37,2.44
2025-08-27 11:38:38,2.53
2025-08-27 11:38:39,2.47
2025-08-27 11:38:40,2.48
2025-08-27 11:38:41,2.68
2025-08-27 11:38:42,2.85
2025-08-27 11:38:43,3.03
2025-08-27 11:38:44,3.24
2025-08-27 11:38:45,3.23
2025-08-27 11:38:46,3.38
2025-08-27 11:38:47,3.41
2025-08-27 11:38:48,3.46
2025-08-27 11:38:49,3.54
2025-08-27 11:38:50,3.59
2025-08-27 11:38:51,3.62
2025-08-27 11:38:52,3.65
2025-08-27 11:38:53,3.66
2025-08-27 11:38:54,3.63
2025-08-27 11:38:55,3.66
2025-08-27 11:38:56,3.66
2025-08-27 11:38:57,3.69
2025-08-27 11:38:58,3.67
2025-08-27 11:38:59,3.7
2025-08-27 11:39:00,3.77
2025-08-27 11:39:01,3.82
2025-08-27 11:39:02,3.82
2025-08-27 11:39:03,3.81
2025-08-27 11:39:04,3.02
2025-08-27 11:39:05,2.78
2025-08-27 11:39:06,2.57
2025-08-27 11:39:07,2.27
2025-08-27 11:39:08,2.12
2025-08-27 11:39:09,1.9
2025-08-27 11:39:10,1.85
2025-08-27 11:39:11,1.85
2025-08-27 11:39:12,1.85
2025-08-27 11:39:13,1.8
2025-08-27 11:39:14,1.8
2025-08-27 11:39:15,1.84
2025-08-27 11:39:16,1.87
2025-08-27 11:39:17,1.84
2025-08-27 11:39:18,1.91
2025-08-27 11:39:19,1.87
2025-08-27 11:39:20,1.82
2025-08-27 11:39:21,1.82
2025-08-27 11:39:22,1.72
2025-08-27 11:39:23,1.65
2025-08-27 11:39:24,1.6
2025-08-27 11:39:25,1.52
2025-08-27 11:39:26,1.56
2025-08-27 11:39:27,1.57
2025-08-27 11:39:28,1.58
2025-08-27 11:39:29,1.6
2025-08-27 11:39:30,1.65
2025-08-27 11:39:31,1.68
2025-08-27 11:39:32,1.68
2025-08-27 11:39:33,1.75
2025-08-27 11:39:34,1.77
2025-08-27 11:39:35,1.69
2025-08-27 11:39:36,1.64
2025-08-27 11:39:37,1.5
2025-08-27 11:39:38,1.57
2025-08-27 11:39:39,1.57
2025-08-27 11:39:40,1.53
2025-08-27 11:39:41,1.55
2025-08-27 11:39:42,1.44
2025-08-27 11:39:43,1.5
2025-08-27 11:39:44,1.46
2025-08-27 11:39:45,1.19
2025-08-27 11:39:46,1.46
2025-08-27 11:39:47,1.74
2025-08-27 11:39:48,2.01
2025-08-27 11:39:49,2.25
2025-08-27 11:39:50,2.31
2025-08-27 11:39:51,2.42
2025-08-27 11:39:52,2.49
2025-08-27 11:39:53,2.63
2025-08-27 11:39:54,2.67
2025-08-27 11:39:55,2.74
2025-08-27 11:39:56,2.74
2025-08-27 11:39:57,2.75
2025-08-27 11:39:58,2.73
2025-08-27 11:39:59,2.75
2025-08-27 11:40:00,2.77
2025-08-27 11:40:01,2.8
2025-08-27 11:40:02,2.62
2025-08-27 11:40:03,2.51
2025-08-27 11:40:04,2.39
2025-08-27 11:40:05,2.37
2025-08-27 11:40:06,2.19
2025-08-27 11:40:07,2.13
2025-08-27 11:40:08,2.1
2025-08-27 11:40:09,2.07
2025-08-27 11:40:10,2.13
2025-08-27 11:40:11,2.07
2025-08-27 11:40:12,2.06
2025-08-27 11:40:13,2.1
2025-08-27 11:40:14,2.1
2025-08-27 11:40:15,2.09
2025-08-27 11:40:16,2.13
2025-08-27 11:40:17,2.13
2025-08-27 11:40:18,2.14
2025-08-27 11:40:19,2.2
2025-08-27 11:40:20,2.17
2025-08-27 11:40:21,2.13
2025-08-27 11:40:22,2.1
2025-08-27 11:40:23,2.12
2025-08-27 11:40:24,2.1
2025-08-27 11:40:25,2.08
2025-08-27 11:40:26,2.08
2025-08-27 11:40:27,2.09
2025-08-27 11:40:28,2.11
2025-08-27 11:40:29,2.06
2025-08-27 11:40:30,1.98
2025-08-27 11:40:31,2.01
2025-08-27 11:40:32,1.98
2025-08-27 11:40:33,1.71
2025-08-27 11:40:34,1.46
2025-08-27 11:40:35,1.27
2025-08-27 11:40:36,1.05
2025-08-27 11:40:37,0.91
2025-08-27 11:40:38,0.75
2025-08-27 11:40:39,0.65
2025-08-27 11:40:40,1.23
2025-08-27 11:40:41,1.69
2025-08-27 11:40:42,2.08
2025-08-27 11:40:43,2.4
2025-08-27 11:40:44,2.62
2025-08-27 11:40:45,2.8
2025-08-27 11:40:46,2.92
2025-08-27 11:40:47,3.1
2025-08-27 11:40:48,3.17
2025-08-27 11:40:49,3.26
2025-08-27 11:40:50,2.64
2025-08-27 11:40:51,2.16
2025-08-27 11:40:52,1.66
2025-08-27 11:40:53,1.31
2025-08-27 11:40:54,1.08
2025-08-27 11:40:55,0.81
2025-08-27 11:40:56,0.57
2025-08-27 11:40:57,0.49
2025-08-27 11:40:58,0.41
2025-08-27 11:40:59,0.39
2025-08-27 11:41:00,0.38
2025-08-27 11:41:01,0.38
2025-08-27 11:41:02,0.36
2025-08-27 11:41:03,0.36
2025-08-27 11:41:04,0.33
2025-08-27 11:41:05,0.24
2025-08-27 11:41:06,0.21
2025-08-27 11:41:07,0.26
2025-08-27 11:41:08,0.27
2025-08-27 11:41:09,0.27
2025-08-27 11:41:10,0.29
2025-08-27 11:41:11,0.25
2025-08-27 11:41:12,0.29
2025-08-27 11:41:13,0.28
2025-08-27 11:41:14,0.3
2025-08-27 11:41:15,0.3
2025-08-27 11:41:16,0.79
2025-08-27 11:41:17,1.16
2025-08-27 11:41:18,1.42
2025-08-27 11:41:19,1.71
2025-08-27 11:41:20,1.86
2025-08-27 11:41:21,1.93
2025-08-27 11:41:22,2.07
2025-08-27 11:41:23,2.17
2025-08-27 11:41:24,2.22
2025-08-27 11:41:25,2.33
2025-08-27 11:41:26,2.4
2025-08-27 11:41:27,2.41
2025-08-27 11:41:28,2.44
2025-08-27 11:41:29,2.45
2025-08-27 11:41:30,2.44
2025-08-27 11:41:31,2.16
2025-08-27 11:41:32,1.96
2025-08-27 11:41:33,1.79
2025-08-27 11:41:34,1.73
2025-08-27 11:41:35,1.64
2025-08-27 11:41:36,1.47
2025-08-27 11:41:37,1.47
2025-08-27 11:41:38,1.47
2025-08-27 11:41:39,1.42
2025-08-27 11:41:40,1.42
2025-08-27 11:41:41,1.34
2025-08-27 11:41:42,1.3
2025-08-27 11:41:43,1.28
2025-08-27 11:41:44,1.25
2025-08-27 11:41:45,1.19
2025-08-27 11:41:46,1.14
2025-08-27 11:41:47,1.14
2025-08-27 11:41:48,1.14
2025-08-27 11:41:49,1.19
2025-08-27 11:41:50,1.19
2025-08-27 11:41:51,1.27
2025-08-27 11:41:52,1.28
2025-08-27 11:41:53,1.48
2025-08-27 11:41:54,1.62
2025-08-27 11:41:55,1.74
2025-08-27 11:41:56,1.81
2025-08-27 11:41:57,1.89
2025-08-27 11:41:58,1.88
2025-08-27 11:41:59,1.94
2025-08-27 11:42:00,2.13
2025-08-27 11:42:01,2.15
2025-08-27 11:42:02,2.18
2025-08-27 11:42:04,2.19
2025-08-27 11:42:05,2.16
2025-08-27 11:42:06,2.17
2025-08-27 11:42:07,2.13
2025-08-27 11:42:08,2.08
